tag,name,keywords,checked,selected,url
782,"T. -C. Lin, A. U. Krishnan and Z. Li, ""Comparison of Haptic and Augmented Reality Visual Cues for Assisting Tele- manipulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9309-9316.","keywords: {Visualization;Automation;Tracking;Grasping;Robot sensing systems;End effectors;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811669&isnumber=9811357
783,"K. Promsutipong, J. V. S. Luces, A. A. Ravankar, S. A. Tafrishi and Y. Hirata, ""Immersive Virtual Walking System Using an Avatar Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9325-9331.","keywords: {Legged locomotion;Visualization;Telepresence;Head-mounted displays;Pandemics;Avatars;Government;Virtual experience;Avatar robot;Virtual walk;Teleoperation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811588&isnumber=9811357
784,"G. Maeda, ""Blending Primitive Policies in Shared Control for Assisted Teleoperation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9332-9338.","keywords: {Three-dimensional displays;Automation;Mice;Collision avoidance;Task analysis;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812414&isnumber=9811357
785,"D. Lee, D. Ko, W. K. Chung and K. Kim, ""Maximal Manipulation Framework using Quadratic Programming for a Teleoperated Robotic System with Articulated bodies,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9339-9345.","keywords: {Costs;Tracking;Kinematics;Aerospace electronics;Cost function;Quadratic programming;Task analysis;Telerobotics and Teleoperation;Optimization and Optimal Control;Motion Control},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811602&isnumber=9811357
786,"D. Sharma, A. Kuwajerwala and F. Shkurti, ""Augmenting Imitation Experience via Equivariant Representations,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9383-9389.","keywords: {Training;Visualization;Three-dimensional displays;Navigation;Simulation;Neural networks;Training data},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811885&isnumber=9811357
787,"S. Tan, M. Ge, D. Guo, H. Liu and F. Sun, ""Depth-Aware Vision-and-Language Navigation using Scene Query Attention Network,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9390-9396.","keywords: {Training;Computer vision;Navigation;Computational modeling;Semantics;Sensor phenomena and characterization;Transformers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811921&isnumber=9811357
788,"C. Boretti, P. Bich, Y. Zhang and J. Baillieul, ""Visual Navigation Using Sparse Optical Flow and Time-to-Transit,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9397-9403.","keywords: {Integrated optics;Visualization;Biomedical optical imaging;Navigation;Robot vision systems;Reliability theory;Cameras;Time-to-transit;Eulerian optical flow;Lagrangian optical flow;vision-based navigation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812032&isnumber=9811357
789,"J. Li, L. Han and Z. Ren, ""Indoor Localization for Quadrotors using Invisible Projected Tags,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9404-9410.","keywords: {Location awareness;Visualization;Robot kinematics;Robot vision systems;Receivers;Cameras;Satellite navigation systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812449&isnumber=9811357
790,"A. Polevoy, C. Knuth, K. M. Popek and K. D. Katyal, ""Complex Terrain Navigation via Model Error Prediction,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9411-9417.","keywords: {Training;Adaptation models;Navigation;Neural networks;Training data;Predictive models;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811644&isnumber=9811357
791,"A. Mateus, P. U. Lima and P. Miraldo, ""An observer cascade for velocity and multiple line estimation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9418-9424.","keywords: {Measurement units;Europe;Transforms;Inertial navigation;Observers;Cameras;Stability analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812292&isnumber=9811357
792,"A. Sadek, G. Bono, B. Chidlovskii and C. Wolf, ""An in-depth experimental study of sensor usage and visual reasoning of robots navigating in real environments,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9425-9431.","keywords: {Training;Visualization;Simultaneous localization and mapping;Navigation;Semantics;Benchmark testing;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811833&isnumber=9811357
793,"D. Liu, A. Parra, Y. Latif, B. Chen, T. -J. Chin and I. Reid, ""Asynchronous Optimisation for Event-based Visual Odometry,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9432-9438.","keywords: {Robot vision systems;Pipelines;Cameras;Sensor systems;Robustness;Trajectory;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811943&isnumber=9811357
794,"B. Ai, W. Gao, Vinay and D. Hsu, ""Deep Visual Navigation under Partial Observability,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9439-9446.","keywords: {Visualization;Navigation;Artificial neural networks;Robot sensing systems;Cognition;Robot learning;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811598&isnumber=9811357
795,"K. Weerakoon, A. J. Sathyamoorthy, U. Patel and D. Manocha, ""TERP: Reliable Planning in Uneven Outdoor Environments using Deep Reinforcement Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9447-9453.","keywords: {Automation;Navigation;Reinforcement learning;Trajectory;Planning;Reliability;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812238&isnumber=9811357
796,"H. Liu, J. Qiu and W. Huang, ""Integrating Point and Line Features for Visual-Inertial Initialization,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9470-9476.","keywords: {Linear systems;Location awareness;Closed-form solutions;Automation;Buildings;Optimization methods;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811641&isnumber=9811357
797,"H. Kumar, J. J. Payne, M. Travers, A. M. Johnson and H. Choset, ""Periodic SLAM: Using Cyclic Constraints to Improve the Performance of Visual-Inertial SLAM on Legged Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9477-9483.","keywords: {Legged locomotion;Visualization;Simultaneous localization and mapping;Tracking;Robot vision systems;Trajectory;Quadrupedal robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811634&isnumber=9811357
798,"W. Lee, P. Geneva, Y. Yang and G. Huang, ""Tightly-coupled GNSS-aided Visual-Inertial Localization,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9484-9491.","keywords: {Global navigation satellite system;Atmospheric measurements;Atmospheric modeling;Receivers;Robot sensing systems;Trajectory;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811362&isnumber=9811357
799,"J. Mo and J. Sattar, ""Continuous-Time Spline Visual-Inertial Odometry,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9492-9498.","keywords: {Cameras;Boundary conditions;Real-time systems;Robustness;Sensors;Velocity measurement;Synchronization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811586&isnumber=9811357
800,"J. H. Jung and C. G. Park, ""Object-based Visual-Inertial Navigation System on Matrix Lie Group,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9499-9505.","keywords: {Location awareness;Visualization;Uncertainty;Three-dimensional displays;Navigation;Probabilistic logic;Filtering theory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812443&isnumber=9811357
801,"C. Chen, Y. Yang, P. Geneva and G. Huang, ""FEJ2: A Consistent Visual-Inertial State Estimator Design,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9506-9512.","keywords: {Jacobian matrices;Monte Carlo methods;Automation;Measurement uncertainty;Noise measurement;Observability},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811831&isnumber=9811357
802,"R. Hartwig, D. Ostler, J. -C. Rosenthal, H. Feußner, D. Wilhelm and D. Wollherr, ""Constrained Visual-Inertial Localization With Application And Benchmark in Laparoscopic Surgery,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9513-9520.","keywords: {Location awareness;Minimally invasive surgery;Simultaneous localization and mapping;Stereo image processing;Heuristic algorithms;Cost function;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812105&isnumber=9811357
803,"C. C. Nguyen et al., ""Bidirectional Soft Robotic Catheter for Arrhythmia Treatment,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9579-9585.","keywords: {Heart;Heart beat;Force;Sociology;Prototypes;Bending;Soft robotics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811988&isnumber=9811357
804,"J. Park et al., ""Magnetically Steerable Asymmetric Magnetized Soft Continuum Robot (AMSCR) for Minimally Invasive Surgery,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9586-9592.","keywords: {Powders;Minimally invasive surgery;Magnetization;Wires;Phantoms;Blood vessels;Soft magnetic materials},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811361&isnumber=9811357
805,"Z. Lin et al., ""Fixed and Sliding FBG Sensors-Based Triaxial Tip Force Sensing for Cable-Driven Continuum Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9593-9599.","keywords: {Optical fiber sensors;Instruments;Force;Optical fiber cables;Human-robot interaction;Robot sensing systems;Fiber gratings},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811947&isnumber=9811357
806,"Y. Kim et al., ""Telerobotically Controlled Magnetic Soft Continuum Robots for Neurovascular Interventions,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9600-9606.","keywords: {Visualization;Minimally invasive surgery;Navigation;Windings;Drives;Manipulators;Real-time systems;vascular robotics;magnetic steering;endovascular navigation;continuum robots;telerobotic neurointervention},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812168&isnumber=9811357
807,"Z. Mitros, S. M. H. Sadati, S. Nousias, L. Da Cruz and C. Bergeles, ""Design and Quasistatic Modelling of Hybrid Continuum Multi-Arm Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9607-9613.","keywords: {Shape;Navigation;Statistical analysis;Snake robots;Predictive models;End effectors;Stability analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811897&isnumber=9811357
808,"C. Marzi et al., ""Capacitive Proximity Sensor for Non-Contact Endoscope Localization,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9614-9620.","keywords: {Location awareness;Automation;Minimally invasive surgery;Medical robotics;Shape;Instruments;Pose estimation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811734&isnumber=9811357
809,"A. Wilcox et al., ""Learning to Localize, Grasp, and Hand Over Unmodified Surgical Needles,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9637-9643.","keywords: {Training;Visualization;Automation;Robot vision systems;Handover;Needles;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812393&isnumber=9811357
810,"M. Fu, K. Solovey, O. Salzman and R. Alterovitz, ""Resolution-Optimal Motion Planning for Steerable Needles,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9652-9659.","keywords: {Three-dimensional displays;Runtime;Minimally invasive surgery;Computational modeling;Lung;Needles;Cost function},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811850&isnumber=9811357
811,"H. Nguyen, S. H. Fyhn, P. De Petris and K. Alexis, ""Motion Primitives-based Navigation Planning using Deep Collision Prediction,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9660-9667.","keywords: {Costs;Uncertainty;Navigation;Neural networks;Transforms;Predictive models;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812231&isnumber=9811357
812,"P. F. Proença, J. Delaune, Rol and Brockers, ""Optimizing Terrain Mapping and Landing Site Detection for Autonomous UAVs,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9668-9674.","keywords: {Uncertainty;Automation;Measurement uncertainty;Transforms;Terrain mapping;Hazards;Filling},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811789&isnumber=9811357
813,"Y. P. Talwekar, A. Adie, V. Iyer and S. B. Fuller, ""Towards Sensor Autonomy in Sub-Gram Flying Insect Robots: A Lightweight and Power-Efficient Avionics System,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9675-9681.","keywords: {Wireless communication;Wireless sensor networks;Microcontrollers;Aerospace electronics;Cameras;Sensor systems;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811918&isnumber=9811357
814,"Y. Zhang, B. Zhou, L. Wang and S. Shen, ""Exploration with Global Consistency Using Real-Time Re-integration and Active Loop Closure,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9682-9688.","keywords: {Location awareness;Systematics;Image analysis;Automation;Benchmark testing;Distortion;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811892&isnumber=9811357
815,"S. Li, C. De Wagter and G. C. H. E. De Croon, ""Self-supervised Monocular Multi-robot Relative Localization with Efficient Deep Neural Networks,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9689-9695.","keywords: {Location awareness;Deep learning;Training;Visualization;Three-dimensional displays;Neural networks;Robot vision systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812150&isnumber=9811357
816,"A. Polevoy, M. Basescu, L. Scheuer and J. Moore, ""Post-Stall Navigation with Fixed-Wing UAVs using Onboard Vision,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9696-9702.","keywords: {Point cloud compression;Space vehicles;Navigation;Urban areas;Autonomous aerial vehicles;Trajectory;Stereo vision},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812099&isnumber=9811357
817,"J. Guerin, K. Delmas and J. Guiochet, ""Evaluation of Runtime Monitoring for UAV Emergency Landing,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9703-9709.","keywords: {Measurement;Runtime;Sensor systems;Robustness;Safety;Sensors;Behavioral sciences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811924&isnumber=9811357
818,"K. Botros, M. Alkhatib, D. Folio and A. Ferreira, ""Fully Automatic and Real-Time Microrobot Detection and Tracking based on Ultrasound Imaging using Deep Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9763-9768.","keywords: {Deep learning;Ultrasonic imaging;Targeted drug delivery;Target tracking;Navigation;Perturbation methods;Object detection},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812114&isnumber=9811357
819,"L. Tang, X. Wu, P. Liu, Y. Li and B. Li, ""The Feedback Trajectory Control of a SMA-Driven Miniature Jumping Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9769-9775.","keywords: {Automation;Controllability;Trajectory;Feedback control;PD control;Robots;Payloads},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811370&isnumber=9811357
820,"Z. Sun et al., ""An Indeterministic Vision-Based State Observer for Growing Magnetic Microrobot Motion Status Estimation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9776-9782.","keywords: {Automation;Tracking;Magnetic separation;Dynamics;Medical treatment;Observers;Reliability theory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811375&isnumber=9811357
821,"H. Wang, Y. Li and B. Li, ""A beetle-claw inspired miniature mesh climbing robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9783-9789.","keywords: {Automation;Climbing robots;Surface roughness;Rough surfaces;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812229&isnumber=9811357
822,"E. Kim, M. Takeuchi, T. Nomura, Y. Hasegawa, Q. Huang and T. Fukuda, ""Fabrication of PEDOT:PSS based Soft Sensor for Feedback Control of Modular Bio-actuator,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9790-9795.","keywords: {Actuators;Young's modulus;Force measurement;Soft sensors;Force;Muscles;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811795&isnumber=9811357
823,"H. Zhao, Y. Lu, A. T. Becker and J. Leclerc, ""Data-Driven Control for a Milli-Scale Spiral-Type Magnetic Swimmer using MPC,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9823-9830.","keywords: {Adaptation models;Solid modeling;Magnetic multilayers;Three-dimensional displays;Computational modeling;Photonic crystals;Predictive models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812157&isnumber=9811357
824,"C. Bass, S. Ramasamy and R. L. Hatton, ""Characterizing Error in Noncommutative Geometric Gait Analysis,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9845-9851.","keywords: {Automation;Shape;Robot kinematics;Automobiles;Optimization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812130&isnumber=9811357
825,"J. J. -B. M. Ahanda, A. Melingui, O. Lakhal, B. E. Zobo, H. Kadri and R. Merzouki, ""Adaptive Tracking Control for Industrial Robot Manipulators with Unknown Inner loop Architecture,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9860-9866.","keywords: {Tracking loops;Adaptive systems;Service robots;Computer architecture;Aerospace electronics;Robot sensing systems;Stability analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811748&isnumber=9811357
826,"Y. Gai, J. Guo, D. Wu and K. Chen, ""Model-driven reinforcement learning and action dimension extension method for efficient asymmetric assembly,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9867-9873.","keywords: {Training;Industries;Automation;Service robots;Force;Process control;Reinforcement learning;robot force control;assembly;model-driven reinforcement learning;action dimension;efficient exploration},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811792&isnumber=9811357
827,"M. F. Adesso, R. Hegewald, N. Wolpert, E. Schömer, B. Maier and B. A. Epple, ""Automatic Classification and Disassembly of Fasteners in Industrial 3D CAD-Scenarios,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9874-9880.","keywords: {Training;Industries;Sequential analysis;Three-dimensional displays;Neural networks;Fasteners;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811539&isnumber=9811357
828,"X. Zhang, S. Jin, C. Wang, X. Zhu and M. Tomizuka, ""Learning Insertion Primitives with Discrete-Continuous Hybrid Action Space for Robotic Assembly Tasks,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9881-9887.","keywords: {Robotic assembly;Connectors;Velocity control;Robot control;Pose estimation;Reinforcement learning;Aerospace electronics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811973&isnumber=9811357
829,"S. Dorn, N. Wolpert and E. Schömer, ""An Assembly Sequence Planning Framework for Complex Data using General Voronoi Diagram,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 9896-9902.","keywords: {Industries;Three-dimensional displays;Automation;Benchmark testing;Planning;Joining processes;Automotive engineering},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811867&isnumber=9811357
830,"F. J. Ruiz-Ruiz, A. Giammarino, M. Lorenzini, J. M. Gandarias, J. H. Gómez-De-Gabriel and A. Ajoudani, ""Improving Standing Balance Performance through the Assistance of a Mobile Collaborative Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10017-10023.","keywords: {Legged locomotion;Neurological diseases;State feedback;Tracking;Collaboration;Manipulators;Particle measurements},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812284&isnumber=9811357
831,"Y. Yue, C. Zhao, Y. Wang, Y. Yang and D. Wang, ""Aerial-Ground Robots Collaborative 3D Mapping in GNSS-Denied Environments,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10041-10047.","keywords: {Three-dimensional displays;Automation;Robot kinematics;Collaboration;Estimation;Probabilistic logic;Hybrid power systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812319&isnumber=9811357
832,"J. Nubert, S. Khattak and M. Hutter, ""Graph-based Multi-sensor Fusion for Consistent Localization of Autonomous Construction Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10048-10054.","keywords: {Location awareness;Smoothing methods;Phase measurement;Filtering;Pose estimation;Switches;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812386&isnumber=9811357
833,"S. Wang, J. Jiao, P. Cai and L. Wang, ""R-PCC: A Baseline for Range Image-based Point Cloud Compression,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10055-10061.","keywords: {Point cloud compression;Image segmentation;Image coding;Three-dimensional displays;Simultaneous localization and mapping;Redundancy;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811880&isnumber=9811357
834,"M. A. Murtaza and S. Hutchinson, ""Consensus in Operational Space for Robotic Manipulators with Task and Input Constraints,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10148-10154.","keywords: {Minimally invasive surgery;Aerospace electronics;Real-time systems;Trajectory;Safety;Quadratic programming;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811846&isnumber=9811357
835,"K. Wada, S. James and A. J. Davison, ""SafePicking: Learning Safe Object Extraction via Object-Level Mapping,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10202-10208.","keywords: {Measurement;Grasping;Robustness;Cognition;Planning;Trajectory;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812009&isnumber=9811357
836,"S. Kim and A. Rodriguez, ""Active Extrinsic Contact Sensing: Application to General Peg-in-Hole Insertion,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10241-10247.","keywords: {Automation;Estimation;Tactile sensors;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812017&isnumber=9811357
837,"P. Piacenza, D. Lee and V. Isler, ""Pouring by Feel: An Analysis of Tactile and Proprioceptive Sensing for Accurate Pouring,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10248-10254.","keywords: {Wrist;Weight measurement;Torque;Service robots;Instruments;Tactile sensors;Containers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811898&isnumber=9811357
838,"N. F. Duarte, M. Raković and J. Santos-Victor, ""Robot Learning Physical Object Properties from Human Visual Cues: A novel approach to infer the fullness level in containers,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10375-10381.","keywords: {Visualization;Motor drives;Liquids;Transportation;Humanoid robots;Handover;Containers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811725&isnumber=9811357
839,"K. Tahara and N. Hirose, ""Ex-DoF: Expansion of Action Degree-of-Freedom with Virtual Camera Rotation for Omnidirectional Image,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10382-10389.","keywords: {Robot vision systems;Transfer learning;Robot control;Training data;Grasping;Cameras;Manipulators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812301&isnumber=9811357
840,"T. Kamioka, H. Shin, R. Yamaguchi and M. Muromachi, ""Development and Analysis of a Biped Robot with Prismatic Compliance,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10398-10404.","keywords: {Legged locomotion;Torque;Automation;Springs;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811962&isnumber=9811357
841,"N. Csomay-Shanklin, M. Tucker, M. Dai, J. Reher and A. D. Ames, ""Learning Controller Gains on Bipedal Walking Robots via User Preferences,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10405-10411.","keywords: {Legged locomotion;Three-dimensional displays;Navigation;Process control;Behavioral sciences;Task analysis;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811541&isnumber=9811357
842,"G. Romualdi, S. Dafarra, G. L'Erario, I. Sorrentino, S. Traversaro and D. Pucci, ""Online Non-linear Centroidal MPC for Humanoid Robot Locomotion with Step Adjustment,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10412-10419.","keywords: {Legged locomotion;Computational modeling;Dynamics;Torque control;Humanoid robots;Computer architecture;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811670&isnumber=9811357
